time,seconds_elapsed,z,y,x,a_mag,t_front_video,t_side_video,front_frame,side_frame,label
1764953161086708700,2.071708740234375,-4.186721329249441,-6.9128919675201175,1.451326204907149,8.211154522748098,1.146,1.223,34,37,0
1764953161096640500,2.081640625,-2.7235405820280314,-4.441113731208444,0.328629385362938,5.22007296389675,1.1559368784958184,1.2329368784958186,35,37,0
1764953161106571800,2.09157177734375,-0.4310109516248107,-2.421659575924277,-0.6066207626394927,2.53341553870493,1.1658730242015014,1.2428730242015016,35,37,0
1764953161116502800,2.101502685546875,1.6435878755152225,-0.8844657902479172,-1.1295797109257428,2.1816533093034285,1.1758089256438062,1.2528089256438064,35,38,0
1764953161126434800,2.111434814453125,3.0353809643492102,0.3284539557307958,-1.5518895427659154,3.4248767500035604,1.185746048403003,1.2627460484030033,36,38,0
1764953161136365600,2.121365478515625,3.666464406463504,1.364298640447855,-1.94819903723523,4.370326247876229,1.195681705581929,1.2726817055819295,36,38,0
1764953161146296800,2.131296875,3.7426042278140783,2.316758939513564,-2.0735440573900936,4.865597943501457,1.2056180955509908,1.282618095550991,36,38,0
1764953161156228900,2.141228759765625,3.571248128721118,3.1020114913374184,-1.6587798916891217,5.012767620621931,1.2155549740468092,1.2925549740468094,36,39,0
1764953161166159600,2.15115966796875,3.3470828149825333,3.600751871103048,-1.0208261254139244,5.021002229229849,1.225490875489114,1.3024908754891142,37,39,0
1764953161176090600,2.161090576171875,2.3663410088062284,3.698375794509053,-0.3060210285179316,4.401272788326545,1.235426776931419,1.3124267769314188,37,39,0
1764953161186022700,2.171022705078125,0.2979398672625422,3.4999855580180883,0.6202108235094695,3.5669775071393293,1.2453638996906156,1.3223638996906155,37,40,0
1764953161195953700,2.18095361328125,-1.8954303007304667,3.0469267329752445,1.6456293182149528,3.947722684537884,1.2552998011329202,1.3322998011329203,38,40,0
1764953161205884700,2.190884765625,-3.3405361698180434,2.499657592362165,2.4919492099419234,4.859761398036595,1.2652359468386034,1.3422359468386036,38,40,0
1764953161215816700,2.200816650390625,-3.0951597257465124,2.0111971990704536,2.5582798772007225,4.491071568292161,1.2751728253344217,1.352172825334422,38,41,0
1764953161225747700,2.210747802734375,-1.5249734787896274,1.5729548348873852,1.8831778451398016,2.888959989344388,1.285108971040105,1.362108971040105,39,41,0
1764953161235678700,2.2206787109375,0.0695604429602623,1.0113421116232872,1.1863794565122574,1.560495990639449,1.2950448724824095,1.37204487248241,39,41,0
1764953161245610800,2.23061083984375,1.3237348671302198,0.3512409570783376,0.530813241983205,1.4688113923340491,1.3049819952416064,1.3819819952416066,39,41,0
1764953161255541800,2.240541748046875,2.202166930171847,-0.2729787367463112,-0.1198261654018424,2.2222544608961905,1.3149178966839112,1.3919178966839114,39,42,0
1764953161265472800,2.25047265625,2.672643046222627,-0.9715642279863356,-0.8249018406450748,2.960983105038676,1.3248537981262158,1.401853798126216,40,42,0
1764953161275404800,2.26040478515625,2.7382252332016823,-1.7101064665615555,-1.6115245117783543,3.608234028826362,1.3347909208854127,1.411790920885413,40,42,0
1764953161285335800,2.270335693359375,2.1532047463431954,-2.363723519784212,-2.3119781349778172,3.945722044730398,1.3447268223277171,1.4217268223277175,40,43,0
1764953161295266600,2.2802666015625,0.6845183874428272,-2.7635797469496723,-2.8603189964756366,4.03576054816154,1.3546627237700222,1.4316627237700223,41,43,0
1764953161305198600,2.290198486328125,-1.1794181661322711,-2.5495517963439225,-2.8164976826667782,3.977926692299729,1.3645996022658404,1.4415996022658408,41,43,0
1764953161315129900,2.3001298828125,-2.4213214300110937,-1.8627520199656484,-2.0643487974129617,3.6870284122443935,1.374535992234902,1.4515359922349025,41,44,0
1764953161325060600,2.310060546875,-2.5444454131156204,-1.1993278584778309,-1.2681583797283469,3.085581865470655,1.3844716494138285,1.461471649413829,42,44,0
1764953161334992600,2.31999267578125,-1.8253139774531124,-0.7116466328650712,-0.7353232765287161,2.0925850920234574,1.3944087721730252,1.4714087721730251,42,44,0
1764953161344923600,2.329923583984375,-0.7778051584273576,-0.3632300855576992,-0.3039887007064186,0.910673426474956,1.40434467361533,1.4813446736153302,42,44,0
1764953161354854700,2.339854736328125,0.1514256562203168,-0.1100444290399551,0.2202058355230838,0.2890157707165868,1.414280819321013,1.4912808193210134,42,45,0
1764953161364786700,2.34978662109375,0.7150301378235221,0.1084311486244201,0.8692144451022148,1.130733904843349,1.4242176978168315,1.5012176978168317,43,45,0
1764953161374717700,2.3597177734375,0.9063140494406224,0.3947188642770052,1.589516824240237,1.871836497286116,1.4341538435225147,1.511153843522515,43,45,0
1764953161384648700,2.369648681640625,0.8267056751966476,0.6642816550999879,1.9509353303313255,2.2205542222246506,1.4440897449648191,1.5210897449648195,43,46,0
1764953161394579700,2.379579833984375,0.4510606369629502,0.7641630020439625,1.5256846957989036,1.7649687200925848,1.4540258906705024,1.5310258906705028,44,46,0
1764953161404511700,2.38951171875,0.0289665667653083,0.6809849526196717,0.9409140920482576,1.1618514949422678,1.4639627691663208,1.5409627691663212,44,46,0
1764953161414442800,2.39944287109375,-0.3330056276857853,0.6059107146739959,0.5464939184568822,0.8812923153741407,1.473898914872004,1.5508989148720045,44,47,0
1764953161424373500,2.40937353515625,-0.5348866289019585,0.5583318018972874,0.0948969461275264,0.7790016284785956,1.4838345720509305,1.5608345720509305,45,47,0
1764953161434305800,2.419305908203125,-0.5072995337963104,0.4814245033055543,-0.3871589869493618,0.799383794274446,1.4937719390735056,1.5707719390735058,45,47,0
1764953161444236800,2.42923681640625,-0.3298591463536024,0.3695142803937196,-0.8642080151170491,0.996094048391298,1.5037078405158102,1.5807078405158106,45,47,0
1764953161454167600,2.43916748046875,-0.0757923230871558,0.1885182462960481,-1.2565873305305837,1.272908215338193,1.5136434976947366,1.5906434976947368,45,48,0
1764953161464099600,2.449099609375,0.1880602733954787,0.0190402160346508,-1.4250089836068451,1.4374907998371476,1.5235806204539335,1.6005806204539337,46,48,0
1764953161474030800,2.45903076171875,0.4017924559250473,-0.0699240155756473,-1.3417064310200513,1.4023204671661424,1.5335167661596163,1.6105167661596167,46,48,0
1764953161483961600,2.468961669921875,0.5002957925140857,-0.0779886640876531,-1.129566924509406,1.2378608761404135,1.5434526676019211,1.6204526676019215,46,49,0
1764953161493893600,2.4788935546875,0.4801344634950161,-0.0245510884106159,-0.8408758740421384,0.9686093611585236,1.5533895460977396,1.63038954609774,47,49,0
1764953161503824600,2.48882470703125,0.3977314900964498,0.0126812023967504,-0.5226657009607181,0.6569098766720809,1.5633256918034228,1.640325691803423,47,49,0
1764953161513756000,2.498755859375,0.2331160974353551,-0.0116150344699621,-0.2624555891662836,0.3512277896093209,1.573261837509106,1.6502618375091065,47,50,0
1764953161523687700,2.508687744140625,-0.0506914918392896,-0.0307096110403537,-0.0297975742293521,0.0663370408225776,1.583198716004924,1.660198716004924,47,50,0
1764953161533618700,2.51861865234375,-0.3139803169593215,-0.0401361955553293,0.1670070187716744,0.357890902301992,1.593134617447229,1.6701346174472294,48,50,0
1764953161543549700,2.5285498046875,-0.4304796212270855,-0.0822264477878809,0.249871399136912,0.5044894539177862,1.6030707631529122,1.6800707631529126,48,50,0
1764953161553481500,2.5384814453125,-0.4471802883982658,-0.1135118128895759,0.177715222328715,0.4944065556248004,1.6130073973853525,1.6900073973853524,48,51,0
1764953161563412700,2.548412841796875,-0.2926943678244948,-0.1150157877117395,0.0097637988463975,0.3146330499916458,1.6229437873544137,1.699943787354414,49,51,0
1764953161573343700,2.55834375,-0.1374792561933398,-0.0885971518635749,-0.0762713387757539,0.1804641746177261,1.6328796887967183,1.7098796887967187,49,51,0
1764953161583275800,2.56827587890625,0.045996612021327,-0.0470031587153673,-0.1295402250886894,0.1452778550319724,1.6428168115559147,1.7198168115559151,49,52,0
1764953161593206500,2.57820654296875,0.1789414396554231,0.0010743512332439,-0.1218269655639305,0.2164786423531035,1.6527524687348416,1.729752468734842,50,52,0
1764953161603137800,2.5881376953125,0.2159369990974664,0.0227098444581031,-0.0537609624125063,0.2236845226966974,1.6626886144405248,1.739688614440525,50,52,0
1764953161613069800,2.59806982421875,0.1658691921144723,0.0493435843616723,0.0310753025475889,0.1758210813264137,1.672625737199721,1.7496257371997213,50,52,0
1764953161623000600,2.60800048828125,0.0943073462039232,0.0738607705026865,0.1275020703245885,0.174945897077735,1.6825613943786475,1.759561394378648,50,53,0
1764953161632931600,2.617931640625,0.0303097980678081,0.1044862103909254,0.199640364416223,0.2273594667591617,1.692497540084331,1.7694975400843314,51,53,0
1764953161642863900,2.62786376953125,-0.0303805252164602,0.1358797120422124,0.2237802416774444,0.2635599913156736,1.7024346628435274,1.7794346628435278,51,53,0
1764953161652794400,2.63779443359375,-0.0320578107789158,0.1484738206773996,0.1806218304904177,0.2360008989563187,1.712370320022454,1.7893703200224542,51,54,0
1764953161662725400,2.647725341796875,-0.0193953130826354,0.1432581318557262,0.1177751328898593,0.1864672958982086,1.7223062214647586,1.799306221464759,52,54,0
1764953161672657400,2.657657470703125,0.0264370482876896,0.1595230379581451,0.0472604762109927,0.1684638530167562,1.732243344223955,1.8092433442239555,52,54,0
1764953161682588400,2.66758837890625,0.0302305953517556,0.1631149249702692,-0.0405639194481074,0.1707799730775558,1.74217924566626,1.8191792456662603,52,55,0
1764953161692519400,2.67751953125,0.0387888725996017,0.1296545539170503,-0.1393148923889733,0.1942254340459267,1.7521153913719436,1.829115391371944,53,55,0
1764953161702451500,2.687451416015625,0.0641197132110595,0.1128045414030551,-0.208363221108634,0.2454616754081736,1.7620522698677614,1.8390522698677616,53,55,0
1764953161712382500,2.697382568359375,0.0494926374435424,0.1008814638972282,-0.2472741491853259,0.2716083499719633,1.7719884155734444,1.8489884155734448,53,55,0
1764953161722313500,2.7073134765625,0.0457324081271886,0.084909987783432,-0.2473649692739359,0.2655006350319893,1.7819243170157495,1.85892431701575,53,56,0
1764953161732245500,2.71724560546875,0.0033431729480624,0.0320797303497791,-0.1928119797009043,0.1954910366765113,1.7918614397749462,1.8688614397749463,54,56,0
1764953161742176500,2.727176513671875,-0.0822118347406387,-0.0205342539846897,-0.1467730263751931,0.1694779119220642,1.8017973412172508,1.8787973412172512,54,56,0
1764953161752107300,2.737107177734375,-0.1674456476509571,-0.0710024584621191,-0.0856853560701012,0.2010506758749481,1.8117329983961776,1.8887329983961776,54,57,0
1764953161762039300,2.747039306640625,-0.2020569423049688,-0.1196457855999469,-0.0317482699057087,0.2369600696055512,1.821670121155374,1.8986701211553745,55,57,0
1764953161771970600,2.756970458984375,-0.0932347485363483,-0.099035543769598,0.0829458663699217,0.1593134457986298,1.831606266861057,1.9086062668610575,55,57,0
1764953161781901300,2.7669013671875,0.1276528587058186,-0.0895160202741622,0.2629590634427033,0.3057054779819222,1.841542168303362,1.918542168303362,55,58,0
1764953161791833300,2.776833251953125,0.26292846737504,-0.0863952579051256,0.3315900617994368,0.4319114360940619,1.85147904679918,1.9284790467991808,56,58,0
1764953161801764600,2.7867646484375,0.2424734161064028,-0.0713730453401804,0.2292779257782734,0.3412562620211205,1.8614154367682416,1.938415436768242,56,58,0
1764953161811695400,2.7966953125,0.0389963778704404,0.0323392580687999,0.0084189966413192,0.0513558624102561,1.871351093947168,1.9483510939471684,56,58,0
1764953161821626400,2.80662646484375,-0.1459410873293876,0.1146142211735248,-0.1707424789729528,0.2521670374809658,1.8812872396528513,1.9582872396528517,56,59,0
1764953161831558400,2.816558349609375,-0.1652101436838507,0.122620417496562,-0.2047051004598848,0.2902315222668986,1.8912241181486695,1.96822411814867,57,59,0
1764953161841489700,2.82648974609375,-0.0873719939827919,0.1493897664785385,-0.1946366013121791,0.2604507136319604,1.9011605081177312,1.9781605081177311,57,59,0
1764953161851420400,2.83642041015625,0.0383680168390274,0.1981067433744668,-0.1174794561452232,0.2334947731808447,1.9110961652966576,1.9880961652966576,57,60,0
1764953161861352400,2.8463525390625,0.1284612524792552,0.2062614082574844,-0.0786366522681433,0.2554012235774145,1.9210332880558545,1.998033288055855,58,60,0
1764953161871283500,2.856283447265625,0.1512754340946674,0.1856932520031929,-0.0670415554745122,0.2487183365988391,1.930969189498159,2.0079691894981595,58,60,0
1764953161881214500,2.86621435546875,0.1124529514864087,0.0782142895370721,-0.0945187513317447,0.1664239638366594,1.9409050909404637,2.017905090940464,58,61,0
1764953161891146500,2.876146484375,0.0554255346238613,-0.0453039535820484,-0.0718650301082059,0.1014348098581477,1.9508422136996604,2.027842213699661,59,61,0
1764953161901077500,2.886077392578125,-0.0064665656656026,-0.1385579913407564,-0.0125941908335778,0.1392793849736752,1.9607781151419652,2.0377781151419656,59,61,0
1764953161911008300,2.89600830078125,-0.0145516724437475,-0.1399392165660858,0.039773399258079,0.1462075880130116,1.97071401658427,2.0477140165842704,59,61,0
