time,seconds_elapsed,z,y,x,a_mag,t_front_video,t_side_video,front_frame,side_frame,label
1764942029015803400,3.536803466796875,-3.0315397787511347,-5.749661258339882,1.211882000428811,6.611920749583162,1.101,0.973,33,29,0
1764942029025734400,3.546734375,-2.488176997926831,-4.43427482509911,1.1727044207725674,5.218146572876182,1.1109622515756872,0.9829444567154828,33,29,0
1764942029035666400,3.55666650390625,-0.7734061928160488,-2.332689499095082,1.2256640036743134,2.7462428312473803,1.120925727707213,0.9928901357994676,34,30,0
1764942029045597400,3.566597412109375,0.6565994300343095,-0.435066656756401,1.0353736331392078,1.300924428067386,1.1308879792829,1.0028345925149502,34,30,0
1764942029055528400,3.576528564453125,1.519165523163229,1.1932599367409944,0.6987216117750853,2.0542504847657947,1.1408504757697548,1.012779293704133,34,30,0
1764942029065460500,3.58646044921875,1.863756959224492,2.754645914387703,0.5809528720933944,3.3762657413634005,1.1508137069901134,1.022724728314418,35,31,0
1764942029075391200,3.59639111328125,2.0980057139515877,3.909543094986677,0.4836813423216343,4.463194240478625,1.1607757136546322,1.0326689405562,35,31,0
1764942029085322500,3.606322509765625,2.1609486384682355,4.544309317266941,0.4793471125096082,5.0547225288207605,1.170738455052655,1.0426138862190837,35,31,0
1764942029095254500,3.616254638671875,1.996559601908922,4.766978839489817,0.5397502894155681,5.196312911578996,1.180701931184181,1.0525595653030688,35,32,0
1764942029105185500,3.626185546875,1.651287197846174,4.584827790138125,0.5104518603473901,4.8997914625752825,1.1906641827598683,1.062504022018551,36,32,0
1764942029115116300,3.6361162109375,1.1608397223904727,3.942201502007246,0.3133479373399168,4.12149104977106,1.200626189424387,1.0724482342603332,36,32,0
1764942029125048300,3.64604833984375,0.5635632728099823,2.9764468370825052,0.1391202283333986,3.0325226749968883,1.2105896655559136,1.0823939133443186,36,32,0
1764942029134979600,3.6559794921875,-0.0848597189009189,2.0238626193761826,0.3119408470209688,2.049519008460357,1.2205521620427684,1.0923386145335017,37,33,0
1764942029144910300,3.665910400390625,-0.7798235125124454,1.1987860066860914,0.5327808157291263,1.5261284343405137,1.2305144136184551,1.102283071248984,37,33,0
1764942029154842000,3.675842041015625,-1.0786199966043233,0.6391220794022083,0.3044266719985753,1.2901836024683624,1.2404773999276455,1.112228261385568,37,33,0
1764942029164773000,3.685773193359375,-0.5335480737745761,0.281563609740138,-0.0675851973645389,0.6070579644986638,1.2504398964145005,1.1221729625747512,38,34,0
1764942029174704400,3.695704345703125,0.4683578087225556,-0.0446907901197671,-0.4513459567103535,0.6519735242720424,1.2604023929013553,1.1321176637639343,38,34,0
1764942029184636200,3.70563623046875,1.1176374172627923,-0.618227175411582,-0.6778185244780034,1.4459447392652205,1.2703656241217138,1.1420630983742188,38,34,0
1764942029194567200,3.715567138671875,1.1588031019963323,-1.4011001386225224,-0.8846248532671481,2.021995884927142,1.2803278756974006,1.1520075550897015,38,35,0
1764942029204498200,3.725498291015625,0.5520797557651996,-2.0834791759490967,-0.7909568278800696,2.2959290574644053,1.2902903721842554,1.1619522562788844,39,35,0
1764942029214430200,3.73543017578125,-0.6889017170935868,-2.9718121630191803,-0.6878000394620001,3.1271907524753204,1.300253603404614,1.1718976908891692,39,35,0
1764942029224361200,3.745361328125,-2.021192084992677,-3.38056598238945,-0.4510528920479119,3.964453621515905,1.3102160998914687,1.1818423920783525,39,35,0
1764942029234292200,3.755292236328125,-2.281776473459601,-2.9514421596854925,0.0556749062750488,3.731033957496425,1.3201783514671557,1.1917868487938348,40,36,0
1764942029244224300,3.765224365234375,-1.3840117873080071,-2.275103571566939,0.2096955474246293,2.671246359169042,1.3301418275986818,1.20173252787782,40,36,0
1764942029254155300,3.7751552734375,-0.2909855180799961,-1.483543444031477,0.1282949560016393,1.5172453057421276,1.3401040791743688,1.2116769845933024,40,36,0
1764942029264086300,3.785086181640625,0.4615466674029826,-0.6710977648556232,0.2619877524588257,0.8555905087268323,1.3500663307500556,1.221621441308785,41,37,0
1764942029274018300,3.795018310546875,0.8254413543492555,0.0158715228706598,0.5560448600038885,0.995384961231036,1.360029806881582,1.2315671203927705,41,37,0
1764942029283949000,3.804948974609375,0.7856115943945944,0.5996732815891503,0.6243859903022646,1.1690387020047095,1.369991813546101,1.2415113326345522,41,37,0
1764942029293880300,3.81488037109375,0.5045044962503016,1.01413437269032,0.5865875169795006,1.2755697659026477,1.3799545549441237,1.2514562782974357,41,38,0
1764942029303812400,3.824812255859375,0.2406466390706598,1.205860475116968,0.583791858378984,1.3611844930996355,1.389917786164482,1.2614017129077204,42,38,0
1764942029313743000,3.8347431640625,0.0820822170116007,1.3160574643701315,0.5586061983918771,1.4320564321128215,1.399880037740169,1.271346169623203,42,38,0
1764942029323674000,3.844674072265625,0.0426947939969599,1.4649159004509449,0.4332009724823757,1.528222668130571,1.4098422893158558,1.2812906263386854,42,38,0
1764942029333606100,3.854606201171875,0.1405985572576522,1.5582991175472736,0.2849451419372111,1.5903640551663516,1.419805765447382,1.2912363054226708,43,39,0
1764942029343537400,3.864537353515625,0.3942893868185579,1.5005641369372604,0.1520186536774039,1.5589312110179558,1.429768261934237,1.301181006611854,43,39,0
1764942029353468200,3.87446826171875,0.5832927862830459,1.3032517588108776,0.0180242439251393,1.4279427491123575,1.439730513509924,1.311125463327336,43,39,0
1764942029363400200,3.884400146484375,0.5833541610814631,1.0406792652666568,-0.1418870992308482,1.2014355410654167,1.4496937447302822,1.321070897937621,43,40,0
1764942029373331200,3.894331298828125,0.4303443044096231,0.6412386331647634,-0.2097372676745057,0.8002330450889813,1.459656241217137,1.331015599126804,44,40,0
1764942029383262200,3.90426220703125,0.2189130922988057,0.2120183643490076,-0.2176060648208484,0.3744691285645176,1.469618492792824,1.3409600558422865,44,40,0
1764942029393194200,3.9141943359375,-0.0499202152058482,-0.279029122826457,-0.2640057412177324,0.3873606984032124,1.4795819689243503,1.350905734926272,44,41,0
1764942029403125200,3.924125244140625,-0.3223018628418445,-0.7752087121933698,-0.3100142628725618,0.8949502117080279,1.489544220500037,1.360850191641754,45,41,0
1764942029413056300,3.93405615234375,-0.419773518295586,-1.039280504384637,-0.3376037325983866,1.170593889323109,1.499506472075724,1.3707946483572366,45,41,0
1764942029422988300,3.94398828125,-0.28190950056836,-1.0934610073834656,-0.3473921726956963,1.181444566126148,1.50946994820725,1.3807403274412215,45,41,0
1764942029432919300,3.953919189453125,-0.1416957048445939,-1.0084113188683983,-0.3248840248221531,1.0688875948283572,1.5194321997829372,1.3906847841567045,46,42,0
1764942029442850000,3.96385009765625,-0.1920876292154192,-0.8383528583705425,-0.2511131245600059,0.8959860343565341,1.5293944513586242,1.400629240872187,46,42,0
1764942029452782000,3.973781982421875,-0.2605322198882699,-0.586436198875308,-0.176707725786604,0.6655900189335048,1.5393576825789823,1.4105746754824715,46,42,0
1764942029462713300,3.98371337890625,-0.3272423879839479,-0.3079869217634201,-0.1160839649325236,0.4641325364432008,1.549320423977005,1.4205196211453552,46,43,0
1764942029472644400,3.993644287109375,-0.326180165579915,-0.0388882413208484,0.0060433352848514,0.3285457618538618,1.559282675552692,1.4304640778608375,47,43,0
1764942029482576100,4.003576171875,-0.1668406674951315,0.2085159091860055,0.1260643839379772,0.2953081807392901,1.5692459067730506,1.4404095124711225,47,43,0
1764942029492507100,4.013507080078125,0.0298215761594474,0.3859884453326463,0.1645431311424821,0.4206552606839941,1.5792081583487374,1.450353969186605,47,44,0
1764942029502438400,4.0234384765625,0.2250403430074453,0.5444780485898256,0.099013039676845,0.5974136618819004,1.5891708997467602,1.4602989148494885,48,44,0
1764942029512370200,4.0333701171875,0.3340419849961996,0.6408505106300115,0.0341859819140285,0.7234929896511604,1.5991338860559507,1.4702441049860728,48,44,0
1764942029522301200,4.04330126953125,0.2956324671030044,0.6620762540102004,0.0208678333206102,0.7253819602092991,1.6090963825428055,1.4801888061752555,48,44,0
1764942029532232200,4.053232177734375,0.1856926674813032,0.6484452035427093,-0.0049381505219265,0.6745274894950128,1.6190586341184925,1.4901332628907382,49,45,0
1764942029542164200,4.063164306640625,0.1369458799690008,0.5903221003979444,-0.0832571060098707,0.6116911818555697,1.6290221102500189,1.5000789419747234,49,45,0
1764942029552095200,4.07309521484375,0.1087485440105199,0.4910562550038099,-0.1551330959035083,0.5263352247830102,1.6389843618257056,1.510023398690206,49,45,0
1764942029562026200,4.083026123046875,0.0381529127836227,0.3908130890101194,-0.2542202967951074,0.4677803700435694,1.6489466134013924,1.5199678554056884,49,46,0
1764942029571958300,4.092958251953125,0.0374405267305672,0.3070271368205547,-0.3433501672958955,0.4621220544057699,1.658910089532919,1.5299135344896737,50,46,0
1764942029581889300,4.10288916015625,0.1081903256058692,0.2058551655441522,-0.3259576454030349,0.4004121405909228,1.6688723411086055,1.5398579912051562,50,46,0
1764942029591820300,4.1128203125,0.2175119933292269,0.1753939763069152,-0.181318178724125,0.3330927740174471,1.6788348375954605,1.549802692394339,50,46,0
1764942029601752300,4.12275244140625,0.1490390533447265,0.1325958680659532,-0.0627592019801959,0.2091244153207533,1.6887983137269869,1.5597483714783245,51,47,0
1764942029611683000,4.13268310546875,-0.0668386167809367,0.0652682987242937,-0.0870786735920235,0.1277107940077843,1.6987603203915058,1.5696925837201063,51,47,0
1764942029621614300,4.1426142578125,-0.1827747342079878,-0.0593944382548332,-0.0997178269453346,0.2165131584248575,1.7087228168783606,1.5796372849092897,51,47,0
1764942029631546400,4.15254638671875,-0.1847854895085096,-0.174055421179533,-0.0842110092012211,0.2674555305944752,1.718686293009887,1.5895829639932748,52,48,0
1764942029641477000,4.16247705078125,-0.2239224448934197,-0.22443477832973,-0.1496395034559071,0.3505769702155178,1.728648299674406,1.5995271762350567,52,48,0
1764942029651408100,4.172408203125,-0.1054033252358436,-0.1664046141654253,-0.1562726213274523,0.2514388370217902,1.738610796161261,1.6094718774242398,52,48,0
1764942029661340200,4.182340087890625,0.0927738530263304,-0.0454728804081678,-0.1506246420357376,0.1826541908809124,1.7485740273816193,1.6194173120345243,52,49,0
1764942029671271400,4.192271484375,0.0952322059638798,0.0426484706372022,-0.1563810501379892,0.1879976008961268,1.7585367687796418,1.629362257697408,53,49,0
1764942029681202200,4.2022021484375,-0.0017331074029207,0.108194417259097,-0.1280144220272079,0.1676207858061336,1.7684987754441608,1.6393064699391902,53,49,0
1764942029691134200,4.21213427734375,-0.1122637125246226,0.1301291856914758,-0.0370684054825454,0.1758147115674797,1.7784622515756865,1.6492521490231744,53,49,0
1764942029701065200,4.222065185546875,-0.1557603244237601,0.1875742434442043,0.0085287223597988,0.2439633467825672,1.788424503151374,1.6591966057386578,54,50,0
1764942029710996200,4.231996337890625,-0.1411807410597801,0.2222065808862447,0.0339267829885706,0.2654407520319694,1.798386999638229,1.669141306927841,54,50,0
1764942029720928300,4.24192822265625,-0.0642873248629272,0.2406026537984609,0.0057143590588122,0.2491087133208041,1.8083502308585864,1.6790867415381243,54,50,0
1764942029730859300,4.251859375,-0.0390710505418479,0.2143810018271207,-0.054220761943981,0.2245565673959,1.818312727345442,1.6890314427273083,55,51,0
1764942029740790000,4.2617900390625,-0.008547171331942,0.1782400133877992,-0.1042665397582575,0.2066738198791049,1.828274734009961,1.6989756549690904,55,51,0
1764942029750722000,4.27172216796875,0.0024567455023527,0.122622171062231,-0.1162843828754499,0.1690097338474994,1.8382382101414865,1.708921334053075,55,51,0
1764942029760653300,4.2816533203125,-0.0514127918511629,0.0721335083186626,-0.0929184125961735,0.1283758138734952,1.8482007066283412,1.7188660352422578,55,52,0
1764942029770584000,4.291583984375,-0.0998044823154807,0.0580640664339065,-0.0607785130243748,0.1304852411062504,1.858162713292861,1.7288102474840408,56,52,0
1764942029780516000,4.30151611328125,-0.1322293728411197,0.0576560701549053,-0.0562345129191875,0.1548261925867889,1.8681261894243864,1.7387559265680252,56,52,0
1764942029790447400,4.311447265625,-0.104086835809797,0.0617851327836513,-0.0734574138661846,0.1415890662229855,1.8780886859112411,1.748700627757208,56,52,0
1764942029800378400,4.32137841796875,-0.039569793844223,0.0629085838556289,-0.0884463086834177,0.1155249238360165,1.888051182398097,1.758645328946392,57,53,0
1764942029810310100,4.33131005859375,0.0002215337961912,0.0796124658972024,-0.1375264928685501,0.1589079294565863,1.898014168707287,1.7685905190829754,57,53,0
1764942029820241200,4.3412412109375,0.0409682624652981,0.0802162770092487,-0.1401338623553514,0.1665849603213887,1.9079766651941417,1.7785352202721585,57,53,0
1764942029830172400,4.35117236328125,0.0545817772760987,0.0474585012674331,-0.1379011348672211,0.1557183442977611,1.917939161680996,1.7884799214613414,58,54,0
