time,seconds_elapsed,z,y,x,a_mag,t_front_video,t_side_video,front_frame,side_frame,label
1764952531370710000,2.1917099609375,2.8350968769356606,-6.902995427405834,-1.1847387035679071,7.555972867085214,1.0155,1.072,30,34,0
1764952531380641300,2.201641357421875,1.8939915000990033,-4.968665194916725,0.1025501825607381,5.318397706223874,1.0258758477379677,1.0819326130194853,31,34,0
1764952531390572000,2.211572021484375,1.4389783261179925,-2.2950158942610024,0.8619967688083648,2.842673918581593,1.036250930276613,1.0918644935273782,31,34,0
1764952531400503000,2.2215029296875,1.759515225113928,-0.9620943888515232,1.013930593746528,2.247125873065968,1.0466262678816989,1.101796618205802,31,35,0
1764952531410434300,2.231434326171875,2.374736204446852,-0.4704606262207031,0.669204352324456,2.5116806538062537,1.0570021156196665,1.111729231225287,32,35,0
1764952531420365000,2.241364990234375,2.1846949863672256,0.0049187517017126,-0.1674653021994978,2.191109537430104,1.0673771981583118,1.1216611117331805,32,35,0
1764952531430296000,2.251296142578125,0.8594728032886981,0.7975847946524619,-0.9184916862294076,1.48945022807957,1.0777527908298383,1.1315934805821348,32,36,0
1764952531440226000,2.26122607421875,-0.7722190288580953,1.5552058277070522,-1.1965364741936326,2.1087168916524206,1.0881271081691624,1.141524628578436,33,36,0
1764952531450157000,2.271156982421875,-2.111759806276858,2.0704022522330283,-1.1343732288125905,3.1674749545505123,1.0985024457742485,1.1514567532568596,33,36,0
1764952531460088300,2.28108837890625,-2.840678184199333,2.245450191581249,-0.9793662069741635,3.7510874791747058,1.108878293512216,1.161389366276345,33,37,0
1764952531470019000,2.29101904296875,-2.89660611538738,2.2882705116540194,-0.7901123398799449,3.77502138163951,1.1192533760508614,1.171321246784238,34,37,0
1764952531479950000,2.3009501953125,-2.447550973027945,2.276995084401965,-0.4126728194449097,3.368309848554518,1.129628968722388,1.1812536156331923,34,37,0
1764952531489881300,2.31088134765625,-1.8221765562102197,2.25201203431487,-0.1473898704987485,2.900622239904185,1.1400045613939152,1.1911859844821473,34,38,0
1764952531499812000,2.32081201171875,-1.2796927501775324,2.311691134729981,-0.1972271475283429,2.649609024925808,1.1503796439325606,1.2011178649900405,35,38,0
1764952531509743000,2.3307431640625,-0.8632337632574141,2.46033505127728,-0.1391228404155932,2.61108717956648,1.1607552366040874,1.2110502338389948,35,38,0
1764952531519674000,2.340674072265625,-0.5500362672388553,2.5549755749583243,0.0571883384787244,2.614136681577616,1.1711305742091735,1.2209823585174189,35,39,0
1764952531529605000,2.350605224609375,-0.3359612626209854,2.325932426050305,0.0420396636896301,2.350446543501316,1.1815061668807003,1.2309147273663732,35,39,0
1764952531539536100,2.3605361328125,-0.199868784610927,1.7927198678404093,-0.0787836869228631,1.80554671081552,1.1918815044857862,1.2408468520447968,36,39,0
1764952531549466000,2.370466064453125,-0.0864145471274852,1.0464964271128177,-0.1577363372044637,1.0618394407770986,1.2022558218251105,1.250778000041098,36,39,0
1764952531559397000,2.380397216796875,0.0875710236862301,0.2074889042258262,-0.2759878554344177,0.3562157013855192,1.212631414496637,1.2607103688900525,36,40,0
1764952531569328000,2.390328125,0.4651167809747159,-0.6742641199320555,-0.2517543450729921,0.856939889160939,1.223006752101723,1.270642493568476,37,40,0
1764952531579259100,2.400259033203125,1.145483163304627,-1.3653320751488207,0.0537155752010876,1.7830167458169717,1.233382089706809,1.2805746182469,37,40,0
1764952531589190100,2.410190185546875,1.8162578336857256,-1.9962702635735272,0.1733445329638198,2.7044289250710825,1.2437576823783358,1.2905069870958543,37,41,0
1764952531599121200,2.42012109375,2.20512636449933,-2.5494489204913378,0.238760660927277,3.379242331471791,1.2541330199834224,1.3004391117742786,38,41,0
1764952531609052200,2.43005224609375,2.2708475215576587,-2.6190479418963193,0.4572249682789668,3.496457530091508,1.2645086126549492,1.3103714806232332,38,41,0
1764952531618983200,2.439983154296875,1.8483876867875455,-2.044570476362109,0.4151758517744019,2.7873242476210036,1.274883950260035,1.320303605301657,38,42,0
1764952531628914200,2.4499140625,1.1933157585814596,-1.2454326070487498,0.2356074027944356,1.7408663724222573,1.2852592878651212,1.3302357299800809,39,42,0
1764952531638845200,2.45984521484375,0.5091407777488232,-0.6224982768595219,0.2190097028073854,0.8334828649609599,1.295634880536648,1.3401680988290352,39,42,0
1764952531648776200,2.469776123046875,-0.2210617947652935,-0.1268628773719072,0.1540306510869413,0.2978052186147841,1.306010218141734,1.350100223507459,39,43,0
1764952531658707200,2.479707275390625,-0.9700890408672392,0.2885603367596864,0.1104521330580115,1.0181058338201625,1.316385810813261,1.3600325923564134,39,43,0
1764952531668637200,2.48963720703125,-1.504341901910305,0.7762216886281966,0.2464028645098209,1.710637027361026,1.3267601281525847,1.3699637403527145,40,43,0
1764952531678568200,2.499568115234375,-1.5531141161248088,1.2919500280737877,0.3001366101218387,2.042395729892088,1.3371354657576708,1.379895865031138,40,44,0
1764952531688499200,2.509499267578125,-1.1873286469958722,1.6384323924481867,0.1137474208768922,2.026610099737165,1.3475110584291974,1.3898282338800927,40,44,0
1764952531698430000,2.519429931640625,-0.6542752248704433,1.8025626319408417,0.0276109417721163,1.9178296264408643,1.3578861409678429,1.399760114387986,41,44,0
1764952531708361200,2.529361328125,-0.1126841298937797,1.7220090858012438,-0.1833180838370695,1.7354015456296126,1.3682619887058105,1.409692727407471,41,45,0
1764952531718292200,2.539292236328125,0.2418494389891624,1.4088456381827592,-0.3224988467186689,1.465381414342638,1.3786373263108969,1.4196248520858952,41,45,0
1764952531728223000,2.549222900390625,0.3010793343320488,0.9763684133976698,-0.4343637326514348,1.110232361483577,1.3890124088495424,1.429556732593788,42,45,0
1764952531738154200,2.559154296875,0.1211139584563672,0.5560767164468765,-0.5463778177965433,0.788935121088815,1.3993882565875098,1.4394893456132736,42,45,0
1764952531748085200,2.569085205078125,-0.05575432818681,0.1954407390356063,-0.6307461729839444,0.6626811920676777,1.409763594192596,1.4494214702916972,42,46,0
1764952531758016000,2.57901611328125,-0.1266791913680732,-0.0767582455098628,-0.5634578396741301,0.5826012211364296,1.4201389317976818,1.4593535949701208,43,46,0
1764952531767947300,2.588947265625,-0.0617138211131095,-0.3111626291900873,-0.4332797733396291,0.536993612165088,1.4305145244692086,1.4692859638190754,43,46,0
1764952531777877000,2.598876953125,0.1328996733181178,-0.5439297670572996,-0.5342585601314902,0.7739212645565722,1.4408885867420915,1.4792168676448458,43,47,0
1764952531787808300,2.608808349609375,0.4402960818424821,-0.5758592752814292,-0.5085895370742306,0.8855155909609241,1.4512644344800592,1.489149480664331,44,47,0
1764952531797739300,2.6187392578125,0.6563324496611952,-0.5908242047011852,-0.5522731594454496,1.0415618886954885,1.4616397720851453,1.499081605342755,44,47,0
1764952531807670000,2.628669921875,0.6354024743571877,-0.4683785592496395,-0.4684104156926274,0.9178905690295248,1.4720148546237906,1.509013485850648,44,48,0
1764952531817601300,2.638601318359375,0.4148011367104947,-0.1565256097078323,-0.288793414863199,0.5291142466226693,1.4823907023617582,1.518946098870133,44,48,0
1764952531827532300,2.6485322265625,0.0891942409738898,0.1350783325314521,-0.067104555974435,0.175227823061613,1.4927660399668443,1.5288782235485572,45,48,0
1764952531837463000,2.658463134765625,-0.2325662084676325,0.2264607311993837,0.0419280017423909,0.3273063724196028,1.503141377571931,1.538810348226981,45,49,0
1764952531847394300,2.668394287109375,-0.4475475142754614,0.1787526390850544,0.0817245535471942,0.4888048548925268,1.5135169702434574,1.5487427170759356,45,49,0
1764952531857325000,2.678324951171875,-0.547688827329874,0.0814385122805833,0.0826529295716434,0.5598453265244092,1.5238920527821027,1.5586745975838283,46,49,0
1764952531867256000,2.688256103515625,-0.5237409655094146,-0.0174853878080844,0.053427300878195,0.5267492897182322,1.5342676454536297,1.568606966432783,46,50,0
1764952531877187300,2.698187255859375,-0.410249026364088,-0.1364478673189878,0.0568915337895043,0.4360721623143405,1.5446432381251562,1.5785393352817376,46,50,0
1764952531887118000,2.7081181640625,-0.321817878717184,-0.2418079379349947,0.0904002648959401,0.4125651873385084,1.5550185757302426,1.5884714599601613,47,50,0
1764952531897048300,2.71804833984375,-0.2365536706686019,-0.3432774308532476,0.1041513980791438,0.4297028593828947,1.5653931481360068,1.598402852126993,47,50,0
1764952531906979000,2.72797900390625,-0.1283247666180133,-0.331482363641262,0.0361503316564019,0.3572879085718313,1.5757682306746523,1.6083347326348862,47,51,0
1764952531916910000,2.73791015625,0.0132218851447105,-0.2423684944272041,0.0196045901854522,0.243519291420678,1.586143823346179,1.6182671014838408,48,51,0
