time,seconds_elapsed,z,y,x,a_mag,t_front_video,t_side_video,front_frame,side_frame,label
1764941949359220200,2.73222021484375,-2.859303974214196,-7.701565141442417,-0.266500224914588,8.219534488930476,0.954,1.09,29,34,0
1764941949369152300,2.74215234375,-1.9274229373186824,-5.198298710933328,-0.5125462753433734,5.567761879944368,0.9639369804290944,1.0999525511961483,29,35,0
1764941949379083500,2.75208349609375,-0.6098632516920566,-1.8310522288441655,0.1042740472112782,1.9327593040628248,0.97387298381867,1.1099041238218046,29,35,0
1764941949389015600,2.762015625,0.7062075105510651,0.2798725879132747,0.3611237609282136,0.841111219834181,0.9838099642477648,1.1198566750179535,30,35,0
1764941949398946300,2.7719462890625,1.5620593468636272,1.8907424351751805,0.4620994059149175,2.4956907300871864,0.9937454791175806,1.1298077583583632,30,36,0
1764941949408878300,2.78187841796875,1.9354519299954176,3.1487428473740815,0.1744088559933937,3.7001316383692826,1.0036824595466751,1.139760309554512,30,36,0
1764941949418809300,2.791809326171875,1.8977422309346497,3.924647725138068,-0.1990906581115908,4.36393428360826,1.0136182186763711,1.1497116375375451,30,36,0
1764941949428741400,2.801741455078125,1.510803060748428,4.4539118379831315,-0.453782536207512,4.725015887704507,1.023555199105466,1.159664188733694,31,37,0
1764941949438672400,2.81167236328125,0.8247031032025813,4.64086239657104,-0.7434568255584687,4.771841053912897,1.0334909582351617,1.1696155167167268,31,37,0
1764941949448604400,2.8216044921875,0.0611265227444469,4.2576591980427505,-1.037090885385871,4.3825741069617195,1.043427938664256,1.1795680679128755,31,37,0
1764941949458535400,2.831535400390625,-0.4851828329257667,3.5059400825083253,-1.1011818839590997,3.70669931139067,1.0533636977939518,1.1895193958959085,32,38,0
1764941949468467500,2.841467529296875,-0.5888344921886921,2.867961327922344,-0.8415141719456761,3.046321443845778,1.0633006782230463,1.1994719470920572,32,38,0
1764941949478398200,2.851398193359375,-0.4117521244034171,2.438265842810273,-0.4972581418512389,2.5222897914005373,1.0732361930928624,1.209423030432467,32,38,0
1764941949488330200,2.861330322265625,-0.025738836890459,1.810769319272041,-0.1885103917831554,1.820737263624723,1.0831731735219574,1.2193755816286158,32,39,0
1764941949498261500,2.871261474609375,0.3545667405001819,1.119316748651862,0.1568952102052047,1.1845689782645985,1.0931091769115329,1.229327154254272,33,39,0
1764941949508192300,2.881192138671875,0.6289696648307145,0.3675713296324014,0.445873443583399,0.8541162973143126,1.1030446917813488,1.2392782375946816,33,39,0
1764941949518124300,2.891124267578125,0.7457219209462403,-0.4616103802889585,0.514372906248644,1.0167422550739906,1.1129816722104435,1.2492307887908305,33,39,0
1764941949528055600,2.9010556640625,0.6387918245345354,-1.271786945489049,0.4258248542238027,1.485538231175236,1.1229179198598989,1.2591826060591098,34,40,0
1764941949537987600,2.910987548828125,0.3529934998340904,-1.9467068989813328,0.1692676389137282,1.9856796556972791,1.132854656029114,1.2691349126126354,34,40,0
1764941949547918300,2.92091845703125,0.0462865348786115,-2.614634217107296,-0.2111064736684784,2.6235511193426535,1.1427904151588095,1.2790862405956684,34,40,0
1764941949557850400,2.930850341796875,-0.261020587927103,-3.100561292529106,-0.4296581122437491,3.1410536718541495,1.1527271513280246,1.289038547149194,35,41,0
1764941949567781400,2.940781494140625,-0.5927348606280982,-2.78609494561851,-0.3221804649518802,2.8666112245997764,1.1626631547176003,1.29899011977485,35,41,0
1764941949577713400,2.95071337890625,-0.6270609085999429,-2.0197616137981416,-0.2111956315229646,2.1253813668236208,1.1725998908868147,1.3089424263283755,35,41,0
1764941949587644400,2.96064453125,-0.3861474352866411,-1.28051327278018,-0.3004062208434567,1.370791005611762,1.1825358942763904,1.3188939989540316,35,42,0
1764941949597576400,2.970576416015625,-0.1240086569845676,-0.518999323940277,-0.3254461887495592,0.6250229332026102,1.1924726304456053,1.3288463055075572,36,42,0
1764941949607507500,2.980507568359375,0.0836579418957233,0.175631292194128,-0.1925602151632308,0.2737232882012729,1.202408633835181,1.3387978781332133,36,42,0
1764941949617439200,2.990439208984375,0.2309745553620159,0.6802361800789832,-0.0059157085835002,0.7184048312206515,1.212345125744516,1.348749940044116,36,43,0
1764941949627370200,3.000370361328125,0.3252421540774405,1.0766320376574992,0.180292689867597,1.1390454149502405,1.2222811291340916,1.358701512669772,37,43,0
1764941949637302300,3.01030224609375,0.4300574502922594,1.3639204547852275,0.3810864986352622,1.480018694806084,1.232217865303307,1.3686538192232978,37,43,0
1764941949647233500,3.020233642578125,0.5037755974538624,1.4823685550332069,0.5206401134172454,1.6499310631782034,1.242154112952762,1.378605636491577,37,44,0
1764941949657165300,3.030165283203125,0.5254448468178511,1.414433667448163,0.5246478512212633,1.5974887337472474,1.2520906048620972,1.3885576984024794,38,44,0
1764941949667096300,3.040096435546875,0.4849271045990288,1.210979717826843,0.4356393055452033,1.375284617196995,1.262026608251673,1.3985092710281355,38,44,0
1764941949677027600,3.050027587890625,0.4268395111590624,0.977587726059556,0.2558603921523317,1.0969659387151207,1.271962611641248,1.4084608436537915,38,44,0
1764941949686959400,3.05995947265625,0.3740836341358721,0.7592875049620866,0.121187023692578,0.8550686377310988,1.2818993478104628,1.418413150207317,38,45,0
1764941949696890400,3.069890380859375,0.2913391538232565,0.4720078556627035,-0.0495643692391924,0.5568900655029084,1.2918351069401588,1.4283644781903502,39,45,0
1764941949706822400,3.079822509765625,0.1369710144102573,0.0929103388875722,-0.1657872129194438,0.2342622245014663,1.301772087369253,1.4383170293864986,39,45,0
1764941949716753400,3.08975341796875,-0.0751660078823566,-0.324242475515604,-0.1873831047862768,0.3819627463887052,1.311707846498949,1.4482683573695316,39,46,0
